2010 2010-03-30 8,880,440,225 46,375,333 $51,599,087,458
2021 2021-10-30 6,606,251,416 95,233,219 $10,389,301,295
2017 2017-07-01 7,537,357,175 83,249,098 $58,830,426,783
2017 2017-04-15 3,071,502,920 63,385,822 $95,265,351,851
2007 2007-03-03 7,607,846,479 42,450,215 $95,816,689,553
2003 2003-09-15 6,675,052,053 46,589,386 $75,910,695,187
2007 2007-04-13 3,801,427,049 50,344,195 $15,169,230,368
2009 2009-12-05 5,212,242,100 47,637,235 $34,542,337,678
2003 2003-05-07 1,839,571,270 49,967,550 $4,745,912,978
2007 2007-11-22 8,829,523,623 8,836,413 $40,287,380,532
2019 2019-01-17 2,924,301,343 65,743,822 $22,670,843,688
2018 2018-11-21 2,302,673,964 10,370,370 $78,263,782,781
2015 2015-12-19 4,802,486,711 17,600,222 $30,832,286,786
2020 2020-12-14 1,559,490,110 5,740,882 $77,651,093,094
2020 2020-10-03 1,821,589,235 96,111,927 $6,005,460,435
2004 2004-02-24 7,015,932,556 55,586,448 $72,075,446,698
2013 2013-09-13 4,606,676,141 44,441,213 $10,608,558,760
2010 2010-02-03 2,795,081,510 72,464,333 $8,268,198,078
2017 2017-12-03 7,849,859,251 92,842,110 $95,183,859,372
2014 2014-05-29 6,720,248,362 4,388,030 $55,110,102,580
2009 2009-09-21 3,059,642,475 39,698,743 $61,195,107,657
2001 2001-10-07 6,607,074,978 52,143,823 $78,905,798,221
2012 2012-05-16 81,744,575 89,595,211 $97,607,472,083
2009 2009-05-10 2,792,582,576 58,626,112 $27,221,987,277
2004 2004-12-27 6,070,174,912 67,839,723 $23,367,267,195
2001 2001-03-05 291,162,154 42,848,461 $8,223,829,098
2021 2021-07-26 8,873,362,625 87,763,009 $11,445,168,036
2018 2018-07-22 9,019,007,237 40,586,919 $51,898,431,657
2018 2018-10-01 8,040,194,797 45,484,473 $64,668,138,858
2016 2016-10-31 8,131,485,699 5,624,690 $73,568,212,490
2002 2002-01-04 7,780,409,223 67,815,219 $32,035,013,969
2012 2012-05-21 7,003,944,826 3,996,814 $52,240,946,495
2018 2018-03-04 1,698,662,565 61,169,104 $45,843,610,498
2012 2012-05-07 8,854,454,957 62,836,337 $46,673,355,649
2018 2018-12-02 2,320,280,092 74,043,904 $60,016,377,932
2004 2004-02-07 216,686,788 58,798,208 $70,091,761,056
2013 2013-04-01 5,416,961,432 9,789,901 $21,728,743,564
2002 2002-09-19 5,882,074,426 23,601,882 $27,868,716,416
2001 2001-09-12 3,153,542,970 16,529,237 $76,382,317,927
2010 2010-02-15 7,665,369,008 32,164,165 $97,496,610,523
2008 2008-06-16 6,941,382,661 64,474,502 $74,372,644,815
2010 2010-04-05 7,195,699,290 3,219,733 $15,672,284,283
2020 2020-03-01 7,775,661,815 40,948,025 $59,638,271,018
2010 2010-03-09 4,673,754,205 19,476,119 $10,805,854,394
2011 2011-10-20 2,850,820,386 48,643,387 $58,643,181,420
2017 2017-11-24 4,328,386,659 73,062,188 $94,466,022,118
2021 2021-03-20 7,158,978,612 6,936,083 $44,990,865,006
2017 2017-03-11 5,437,991,624 83,104,298 $62,857,904,547
2015 2015-01-31 8,095,715,224 63,807,170 $47,796,135,141
2005 2005-07-09 2,426,038,201 77,064,735 $99,152,754,781
2002 2002-11-29 934,945,607 30,182,240 $39,046,913,582
2018 2018-03-02 8,533,419,650 88,029,506 $68,269,096,831
2014 2014-06-11 346,172,197 89,436,259 $78,829,528,228
2014 2014-01-09 4,543,114,039 74,482,099 $30,428,258,794
2006 2006-08-03 9,946,145,248 86,366,807 $4,191,957,013
2015 2015-12-13 4,350,307,797 90,012,702 $91,987,069,403
2020 2020-09-03 7,675,090,781 18,496,952 $55,773,227,650
2017 2017-01-23 1,043,087,458 20,849,545 $68,073,704,119
2005 2005-03-25 8,128,843,188 83,918,468 $42,861,654,854
2021 2021-03-09 7,129,779,552 32,034,304 $55,974,837,747
2018 2018-04-29 7,204,683,230 72,408,363 $21,879,111,361
2014 2014-01-29 4,090,715,568 71,670,160 $12,152,271,981
2020 2020-09-25 6,977,922,467 20,456,275 $145,334,777
2021 2021-09-11 8,065,232,267 17,411,324 $12,150,191,807
2010 2010-02-08 9,529,335,626 82,513,117 $31,768,382,196
2009 2009-04-09 1,710,536,075 99,115,387 $82,610,135,288
2005 2005-09-28 4,275,813,510 2,640,206 $706,825,410
2015 2015-08-25 1,020,624,762 18,965,907 $71,192,438,882
2022 2022-12-10 827,183,775 79,278,158 $53,253,274,507
2002 2002-04-01 5,678,044,167 53,708,113 $52,112,978,619
2004 2004-11-07 7,219,164,554 82,768,405 $95,383,002,216
2003 2003-06-11 5,118,715,037 2,632,530 $10,632,506,211
2002 2002-12-16 1,525,362,747 70,447,959 $55,633,124,836
2007 2007-05-14 2,374,956,153 11,762,409 $572,461,830
2005 2005-06-23 1,574,233,440 47,357,177 $87,561,250,727
2015 2015-01-07 5,897,720,934 27,910,240 $25,736,303,075
2011 2011-02-20 6,008,501,055 42,576,969 $76,878,400,620
2001 2001-01-19 6,325,750,384 3,024,707 $30,810,249,369
2012 2012-05-14 533,376,328 69,519,526 $8,677,849,759
2019 2019-10-14 6,575,586,722 81,618,901 $59,272,468,019
2001 2001-09-16 4,195,808,242 73,661,187 $24,423,536,522
2013 2013-01-23 2,798,528,291 65,280,690 $20,763,296,234
2007 2007-10-26 6,340,671,024 29,292,243 $90,189,557,806
2009 2009-10-02 5,190,793,243 16,671,081 $56,428,835,998
2023 2023-04-12 1,801,963,849 66,059,764 $79,822,291,886
2004 2004-06-28 1,706,664,973 47,877,860 $21,390,541,247
2021 2021-11-10 5,553,386,780 9,584,367 $51,659,067,196
2010 2010-04-15 6,980,169,053 57,049,016 $86,364,687,454
2015 2015-01-25 3,047,835,901 14,553,479 $9,139,985,311
2018 2018-09-02 9,115,252,567 2,908,065 $64,372,044,244
2019 2019-01-27 290,034,829 89,815,877 $170,446,900
2018 2018-04-20 9,659,465,647 46,637,262 $44,452,464,651
2006 2006-10-22 5,428,271,616 50,424,341 $40,728,885,936
2021 2021-02-28 5,224,366,205 48,617,386 $87,200,132,320
2016 2016-07-20 1,234,108,283 48,817,970 $39,197,854,625
2014 2014-03-28 737,783,284 63,056,538 $77,146,535,344
2014 2014-10-12 3,254,728,062 35,315,863 $40,298,566,475
2011 2011-03-23 3,807,874,911 39,526,702 $18,023,289,556
2012 2012-01-06 2,276,950,988 67,584,179 $29,299,842,595
2005 2005-06-16 1,537,385,594 68,365,429 $35,160,488,322
2002 2002-05-14 7,678,278,843 99,917,937 $27,220,353,428
2003 2003-07-11 8,779,001,085 98,371,884 $96,995,645,267
2002 2002-12-27 5,389,632,345 2,992,220 $1,213,378,936
2003 2003-10-10 3,007,959,436 87,854,099 $15,085,727,662
2003 2003-11-01 5,070,310,270 79,433,996 $3,798,589,127
2008 2008-11-13 8,141,694,016 77,792,212 $56,801,632,683
2016 2016-03-15 4,367,678,562 63,700,945 $6,569,983,875
2017 2017-02-09 2,675,528,380 52,881,019 $68,259,643,193
2010 2010-03-19 9,835,379,425 42,238,725 $20,769,221,346
2006 2006-08-29 9,493,756,332 57,972,584 $20,022,489,202
2016 2016-03-09 5,163,401,313 12,277,750 $43,593,795,639
2017 2017-11-16 8,062,915,368 39,424,424 $49,486,497,206
2008 2008-10-10 9,311,804,783 4,033,250 $93,945,067,015
2021 2021-07-04 5,258,058,278 67,786,952 $21,200,258,565
2001 2001-06-07 154,622,670 94,184,819 $59,572,682,809
2018 2018-01-26 764,951,772 91,285,545 $8,879,825,943
2019 2019-08-01 6,414,098,339 41,897,423 $88,205,358,083
2015 2015-07-08 2,067,427,214 15,840,327 $76,548,781,415
2010 2010-01-12 9,509,361,944 77,075,455 $3,901,710,187
2010 2010-12-20 6,543,064,077 53,305,431 $99,315,156,886
2017 2017-04-03 2,780,544,987 36,763,445 $52,561,623,347
2016 2016-11-22 6,548,895,671 54,076,075 $28,139,940,036
2010 2010-03-08 7,473,596,578 74,405,283 $64,164,301,456
2023 2023-04-22 8,471,851,887 32,399,972 $81,844,635,002
2020 2020-08-03 1,267,314,618 36,193,062 $84,193,432,262
2009 2009-10-14 8,901,189,520 37,221,517 $34,505,756,781
2014 2014-04-19 6,856,883,716 67,982,726 $97,910,509,079
2009 2009-10-17 3,651,761,679 30,795,347 $98,536,249,024
2006 2006-12-23 3,152,237,461 74,838,440 $17,392,495,723
2004 2004-06-30 9,994,273,195 13,450,188 $15,709,106,429
2022 2022-09-22 6,339,630,656 74,274,008 $15,846,859,087
2020 2020-05-01 6,691,073,707 13,991,053 $76,576,576,874
2009 2009-01-29 9,614,137,636 23,305,759 $24,920,699,400
2011 2011-09-25 5,755,433,351 32,193,407 $856,118,456
2013 2013-04-22 2,818,615,139 30,268,128 $30,976,353,917
2010 2010-05-31 2,210,748,713 53,531,499 $1,904,231,874
2022 2022-06-24 1,047,536,684 29,638,100 $52,991,206,324
2018 2018-12-16 2,381,203,796 89,028,931 $81,700,231,441
2015 2015-11-28 1,812,311,910 37,802,092 $96,475,339,974
2008 2008-07-01 1,141,343,595 7,173,561 $29,474,934,906
2021 2021-07-01 6,019,921,312 88,939,234 $85,226,366,115
2009 2009-01-21 9,695,610,140 50,893,422 $50,197,192,765
2017 2017-02-07 3,008,491,803 51,489,666 $63,384,939,853
2006 2006-02-01 7,893,281,095 53,579,057 $53,646,340,151
2009 2009-06-17 6,856,249,109 93,541,125 $44,378,414,288
2006 2006-10-03 9,295,365,914 96,684,177 $1,682,131,044
2013 2013-03-31 3,170,264,532 74,789,907 $98,663,518,953
2020 2020-08-04 6,463,136,470 11,948,423 $60,272,981,822
2014 2014-11-25 7,857,959,701 58,969,903 $49,003,726,232
2002 2002-07-15 5,410,037,853 58,219,211 $91,902,188,567
2007 2007-03-01 95,603,916 70,877,725 $60,643,766,830
2002 2002-05-09 4,944,413,624 38,527,085 $34,078,940,125
2012 2012-05-18 1,343,790,265 47,735,655 $16,233,735,370
2009 2009-03-08 5,981,968,380 52,357,161 $26,416,345,575
2021 2021-04-27 8,169,379,817 17,208,599 $23,195,686,323
2012 2012-01-18 5,257,186,406 32,103,849 $1,616,733,301
2008 2008-10-24 3,056,038,461 63,278,947 $33,946,243,352
2001 2001-08-09 2,649,350,276 64,374,610 $43,907,503,675
2013 2013-11-10 4,239,321,411 65,863,725 $13,087,212,814
2009 2009-01-20 1,168,754,666 24,673,213 $83,187,610,194
2019 2019-02-12 3,085,792,931 90,111,611 $67,970,509,188
2010 2010-04-08 9,938,069,850 97,450,641 $25,619,748,355
2001 2001-12-10 65,600,787 75,869,809 $97,244,117,565
2021 2021-04-04 3,043,521,409 47,118,514 $34,168,869,279
2015 2015-11-14 2,586,983,223 91,335,660 $20,455,386,892
2012 2012-11-27 1,592,968,979 79,686,366 $67,161,933,388
2003 2003-04-14 4,401,623,104 10,584,549 $48,592,628,932
2017 2017-04-18 1,621,136,625 19,804,680 $89,758,490,417
2018 2018-01-23 3,465,241,726 39,955,298 $72,794,224,646
2016 2016-04-09 574,257,126 37,956,088 $36,140,297,403
2014 2014-08-18 4,495,610,786 47,824,264 $18,684,809,612
2018 2018-03-05 4,570,534,049 4,194,402 $25,193,727,525
2019 2019-04-22 5,225,660,550 69,415,153 $26,246,121,008
2004 2004-11-29 6,736,010,336 46,466,289 $17,686,513,137
2001 2001-05-14 548,631,966 30,470,247 $15,944,222,373
2021 2021-07-27 1,781,875,737 35,615,154 $85,230,268,313
2013 2013-07-08 9,099,259,011 49,572,781 $38,076,484,355
2004 2004-03-24 9,400,390,097 57,671,046 $15,063,807,920
2003 2003-02-12 3,758,111,689 79,663,511 $77,134,629,031
2017 2017-07-13 9,481,077,896 98,979,126 $1,867,511,998
2001 2001-08-24 3,551,250,292 18,323,355 $48,103,094,814
2013 2013-04-13 324,811,785 51,214,465 $84,265,224,503
2014 2014-02-25 255,864,649 68,819,362 $86,397,924,262
2004 2004-12-15 9,429,767,081 74,632,509 $53,025,084,104
2006 2006-01-07 3,795,674,076 22,026,692 $13,368,359,026
2005 2005-06-30 9,112,508,140 92,055,452 $91,286,889,864
2015 2015-04-18 8,859,442,342 60,473,764 $54,273,806,357
2011 2011-03-21 8,040,875,938 63,259,024 $52,712,000,310
2017 2017-04-07 6,805,393,297 34,488,782 $95,923,688,986
2015 2015-02-22 3,604,727,546 15,014,116 $89,670,735,594
2010 2010-02-10 8,118,520,774 46,775,539 $55,201,742,962
2014 2014-02-20 3,845,390,740 81,743,447 $78,061,484,470
2022 2022-08-29 3,104,234,277 51,049,509 $60,253,290,779
2022 2022-11-15 6,326,527,753 36,062,396 $43,640,074,800
2013 2013-02-26 4,884,723,835 79,236,668 $27,367,755,449
2022 2022-08-10 1,451,489,498 55,978,791 $44,642,267,179
2002 2002-10-13 9,353,977,746 87,597,033 $76,725,430,455
2003 2003-10-19 9,845,752,266 50,778,099 $2,709,860,584
2014 2014-03-07 3,554,381,536 21,309,396 $96,526,748,377
2002 2002-01-03 4,041,177,963 85,331,280 $45,053,702,334
2012 2012-11-05 5,603,805,816 14,247,876 $5,755,949,323
2014 2014-03-13 6,222,949,517 34,735,868 $3,566,928,101
2018 2018-06-18 9,610,640,880 80,172,453 $54,818,937,181
2012 2012-01-14 5,401,963,581 11,022,617 $41,755,927,018
2001 2001-03-18 269,573,446 69,328,292 $32,966,778,724
2003 2003-04-08 3,189,368,691 46,096,506 $33,070,952,419
2008 2008-07-28 9,718,128,322 23,941,714 $52,455,562,097
2013 2013-09-06 3,289,922,603 16,761,669 $46,878,692,750
2017 2017-03-03 2,640,439,107 8,058,549 $93,867,846,350
2019 2019-05-17 2,001,697,356 53,726,870 $64,876,175,294
2023 2023-03-17 5,058,559,198 34,277,200 $57,242,614,241
2022 2022-07-02 8,004,306,050 83,050,438 $8,794,634,384
2011 2011-05-06 9,575,042,310 44,710,996 $62,971,859,610
2009 2009-03-06 6,292,427,459 27,328,047 $52,680,498,319
2001 2001-03-14 6,825,247,269 88,215,540 $94,210,803,769
2007 2007-12-22 6,166,347,724 17,217,513 $96,817,643,548
2013 2013-07-13 2,460,586,597 21,950,470 $42,453,642,039
2009 2009-11-20 9,819,265,698 31,486,396 $85,085,825,466
2010 2010-06-20 5,365,904,722 87,705,924 $96,222,750,032
2012 2012-10-24 3,197,272,226 84,717,096 $64,633,819,220
2018 2018-07-10 2,514,288,757 27,050,288 $29,615,104,593
2006 2006-03-05 290,066,499 72,225,963 $65,648,347,059
2010 2010-07-07 935,198,776 98,639,258 $38,426,694,108
2002 2002-12-05 6,003,748,874 17,546,116 $34,854,894,010
2013 2013-08-30 2,155,762,350 23,544,521 $8,430,164,807
2008 2008-09-22 2,925,666,148 67,660,194 $5,834,517,244
2020 2020-02-22 1,600,212,241 41,005,844 $82,575,446,102
2011 2011-08-26 2,888,403,673 31,661,516 $83,417,432,589
2005 2005-11-11 8,975,273,285 27,835,802 $64,496,598,099
2015 2015-12-23 1,196,060,816 26,603,259 $58,977,095,976
2011 2011-12-25 5,065,820,790 17,264,445 $15,290,054,828
2020 2020-01-01 9,249,335,500 77,071,269 $6,747,351,089
2022 2022-04-10 7,696,949,889 23,306,369 $34,378,785,542
2012 2012-05-13 2,228,265,617 20,702,853 $67,099,063,291
2012 2012-08-09 7,801,678,379 68,809,890 $10,511,736,403
2006 2006-10-25 7,781,510,107 29,093,654 $96,119,749,507
2020 2020-11-18 4,297,405,561 19,472,890 $22,180,871,615
2020 2020-08-13 5,322,970,107 95,643,031 $38,005,359,534
2016 2016-08-18 6,771,226,683 13,111,372 $74,356,603,362
2012 2012-02-02 6,959,977,496 61,522,912 $67,674,922,674
2006 2006-11-25 3,855,261,302 79,795,828 $21,578,466,464
2019 2019-10-26 1,918,100,133 98,297,076 $78,549,066,963
2012 2012-01-30 1,806,600,392 97,748,326 $99,770,918,658
2021 2021-08-04 4,069,063,518 56,959,222 $12,258,761,997
2020 2020-11-20 5,302,975,619 97,972,020 $17,883,425,974
2006 2006-01-26 8,627,384,341 93,670,293 $14,485,595,833
2014 2014-04-18 6,988,898,321 99,937,018 $40,247,122,968
2013 2013-01-29 8,093,536,406 53,439,430 $53,825,389,121
2003 2003-05-10 101,439,104 73,181,520 $14,289,690,927
2001 2001-12-07 8,571,526,078 32,158,618 $34,956,485,411
2016 2016-05-16 7,916,637,669 58,557,310 $93,277,602,561
2020 2020-06-19 5,070,644,456 57,629,953 $9,857,911,479
2019 2019-06-12 2,146,656,829 7,066,052 $4,340,548,134
2020 2020-07-09 3,413,074,339 37,760,511 $86,308,620,064
2004 2004-03-27 8,800,410,114 43,010,960 $92,776,888,863
2022 2022-07-15 4,622,039,703 56,877,085 $51,022,824,465
2008 2008-12-16 8,308,465,772 32,698,084 $75,722,582,100
2012 2012-08-12 9,649,403,683 77,862,874 $31,719,042,874
2003 2003-10-13 5,024,208,856 67,980,053 $17,416,442,702
2023 2023-01-30 134,739,736 93,941,490 $97,412,255,340
2007 2007-10-17 8,523,398,981 72,456,385 $42,244,308,264
2012 2012-03-25 7,007,382,189 56,874,468 $18,473,781,839
2018 2018-12-08 4,648,888,739 22,524,598 $29,647,217,538
2015 2015-05-18 3,892,702,575 98,062,373 $95,388,027,464
2018 2018-11-18 9,655,287,202 37,880,420 $46,444,596,941
2015 2015-09-23 6,205,664,295 8,711,345 $53,481,280,654
2010 2010-11-12 9,317,149,014 53,816,448 $35,368,440,715
2012 2012-10-26 3,147,007,023 49,181,224 $70,002,166,706
2019 2019-05-19 7,905,178,493 30,919,735 $54,773,008,593
2014 2014-04-15 4,985,333,346 18,136,339 $45,435,075,835
2004 2004-02-11 5,481,458,637 38,833,930 $31,287,749,052
2008 2008-03-30 1,026,237,955 49,257,779 $52,963,471,847
2005 2005-04-17 5,564,083,353 5,986,782 $57,897,023,596
2001 2001-09-19 2,157,547,166 35,706,761 $99,099,541,173
2004 2004-11-11 4,370,651,150 25,608,978 $97,617,967,717
2007 2007-07-25 3,386,476,942 20,085,484 $72,610,571,130
2001 2001-07-18 3,745,783,107 34,523,296 $72,098,582,504
2013 2013-07-03 1,771,822,869 21,130,660 $57,291,726,495
2001 2001-09-17 4,409,899,606 88,246,186 $32,602,495,325
2004 2004-07-03 7,079,787,420 55,560,757 $77,064,125,283
2016 2016-11-05 7,057,516,359 42,604,664 $27,860,858,059
2020 2020-11-10 2,008,093,079 62,328,651 $49,726,804,501
2021 2021-08-19 7,968,355,352 18,706,873 $27,286,112,725
2020 2020-06-21 3,845,533,082 80,283,134 $30,076,945,112
2014 2014-01-20 7,308,880,740 25,379,928 $30,794,552,653
2022 2022-11-29 5,925,085,054 61,035,871 $50,733,163,881
2022 2022-11-03 4,695,958,003 83,480,196 $92,012,708,342
2007 2007-12-07 9,076,629,296 7,233,938 $59,356,838,767
2011 2011-06-03 5,374,229,387 63,386,084 $32,114,004,509
2010 2010-04-11 9,539,220,829 65,152,746 $78,987,358,520
2011 2011-06-13 6,329,783,978 73,581,869 $37,629,261,026
2010 2010-12-27 4,533,484,255 31,912,531 $38,841,777,691
2012 2012-05-20 9,415,318,743 45,060,332 $48,559,838,247
2008 2008-08-27 3,959,791,298 29,759,202 $95,673,105,043
2004 2004-11-22 3,871,957,897 80,225,139 $53,607,843,291
2018 2018-11-14 8,193,580,453 92,103,129 $77,323,495,937
2002 2002-05-16 4,914,823,214 97,874,566 $13,281,967,013
2009 2009-07-06 2,341,073,095 3,710,982 $23,149,664,592
2021 2021-11-22 4,957,879,009 5,808,599 $31,590,141,257
2012 2012-07-03 7,092,980,788 81,382,323 $33,300,894,393
2010 2010-02-07 6,599,806,860 44,335,925 $56,655,990,481
2020 2020-06-24 8,303,220,704 99,150,100 $26,185,974,293
2009 2009-05-25 7,728,750,152 72,675,092 $18,833,117,181
2017 2017-03-21 2,034,546,060 6,556,483 $13,746,410,429
2004 2004-06-04 2,731,143,705 44,081,997 $2,518,281,558
2007 2007-03-19 8,493,996,786 99,440,027 $3,620,680,227
2016 2016-06-20 9,389,405,823 80,944,275 $64,974,947,153
2011 2011-04-16 9,492,999,675 37,524,043 $3,265,511,545
2016 2016-12-22 4,005,926,577 42,876,996 $13,115,734,359
2017 2017-03-17 5,792,034,041 38,472,918 $72,776,272,707
2010 2010-06-21 9,292,430,683 7,121,506 $9,709,235,572
2017 2017-06-29 6,550,507,076 50,449,321 $12,115,938,020
2004 2004-08-11 2,663,837,274 33,732,989 $73,847,656,912
2002 2002-09-07 5,831,433,322 66,289,233 $40,225,940,996
2004 2004-10-06 4,974,433,663 96,670,482 $19,724,831,891
2015 2015-05-24 8,033,163,056 26,448,636 $18,088,137,086
2017 2017-04-27 8,086,729,570 37,062,662 $46,348,254,973
2015 2015-10-17 3,570,148,838 78,834,307 $87,424,515,446
2006 2006-10-30 1,627,475,330 74,440,248 $89,127,472,139
2004 2004-05-14 5,579,684,137 49,455,667 $30,923,245,016
2016 2016-07-29 333,412,273 9,316,225 $16,848,839,776
2005 2005-01-03 3,945,732,798 27,362,002 $49,886,020,190
2003 2003-10-23 8,438,633,709 41,526,475 $49,819,922,853
2022 2022-08-14 2,346,250,792 98,999,971 $22,321,382,777
2007 2007-06-11 8,475,860,261 53,284,560 $64,843,653,354
2007 2007-05-06 9,726,585,380 33,055,480 $45,970,679,773
2020 2020-06-29 2,777,014,992 23,730,267 $93,790,393,795
2017 2017-01-11 3,476,851,270 59,133,800 $45,869,140,571
2009 2009-06-05 4,895,089,948 14,556,081 $95,555,255,353
2007 2007-08-08 8,055,342,536 79,663,406 $31,393,711,804
2015 2015-08-15 5,974,878,750 72,784,117 $87,864,602,070
2013 2013-08-13 1,621,815,730 52,781,459 $27,788,153,101
2012 2012-07-29 9,108,703,332 87,176,925 $64,830,886,476
2017 2017-12-13 7,725,814,268 22,194,387 $93,663,753,552
2006 2006-10-12 6,955,902,971 90,869,934 $27,812,921,155
2014 2014-01-10 7,331,935,721 37,699,880 $64,991,405,576
2022 2022-12-01 2,987,269,127 86,790,461 $52,730,439,856
2008 2008-04-23 4,710,170,782 9,995,891 $36,910,575,639
2006 2006-04-12 5,275,971,600 44,319,302 $66,942,153,543
2021 2021-08-03 4,736,559,583 33,757,275 $44,997,556,955
2019 2019-02-19 5,898,680,107 12,786,769 $93,274,335,149
2019 2019-01-06 2,830,564,098 68,226,312 $70,294,825,736
2012 2012-03-21 2,063,072,514 76,553,890 $70,442,516,977
2017 2017-10-10 7,672,795,218 52,318,277 $26,527,712,523
2013 2013-06-24 1,323,809,250 13,214,750 $82,955,654,636
2013 2013-03-12 3,891,633,309 89,333,371 $73,524,951,964
2016 2016-01-14 5,432,582,697 41,339,900 $46,638,550,171
2012 2012-12-21 7,517,484,819 70,464,736 $5,572,224,347
2020 2020-10-16 9,634,129,736 33,305,513 $38,734,282,236
2003 2003-08-18 2,892,898,686 97,060,213 $63,990,785,778
2011 2011-10-13 3,263,435,360 6,606,725 $18,201,126,743
2012 2012-02-21 8,092,111,351 82,189,126 $53,270,946,096
2002 2002-03-01 1,162,900,588 21,964,004 $82,238,482,483
2007 2007-05-02 8,994,855,021 64,073,971 $44,700,154,405
2008 2008-05-23 5,532,731,770 38,977,292 $41,619,708,165
2009 2009-09-07 5,974,359,453 95,891,046 $83,217,912,525
2006 2006-05-23 9,753,180,588 40,501,348 $52,590,815,217
2021 2021-04-06 6,797,098,544 97,098,566 $61,197,594,189
2005 2005-08-13 9,244,038,159 61,063,317 $50,968,271,072
2010 2010-06-18 4,088,649,531 21,932,180 $14,066,934,454
2018 2018-03-17 3,901,015,551 32,982,498 $6,782,967,308
2006 2006-11-12 9,178,896,588 16,907,996 $5,316,503,814
2023 2023-04-05 7,981,814,336 59,803,163 $44,314,812,023
2015 2015-07-14 5,247,238,906 7,261,253 $585,532,691
2019 2019-07-28 4,345,894,301 79,634,336 $69,924,653,435
2014 2014-08-22 5,595,808,892 13,300,646 $86,056,661,255
2014 2014-08-01 4,091,178,066 2,751,193 $38,177,352,051
2018 2018-08-02 3,582,695,621 63,234,766 $12,938,156,300
2022 2022-08-22 6,565,059,307 89,389,841 $54,643,165,474
2003 2003-03-29 878,010,522 74,005,249 $21,973,088,045
2007 2007-05-20 9,079,534,169 97,920,750 $47,306,991,600
2003 2003-11-29 7,563,516,101 82,551,813 $31,308,560,211
2010 2010-04-20 8,949,770,863 95,257,269 $52,292,933,168
2006 2006-01-30 8,255,133,743 87,056,575 $5,611,376,171
2010 2010-12-31 6,783,657,059 61,714,060 $65,469,100,794
2001 2001-09-27 3,678,872,632 18,881,104 $87,846,197,060
2008 2008-06-22 8,823,315,321 41,577,281 $93,301,661,062
2021 2021-09-20 7,908,060,162 36,313,770 $91,203,241,594
2021 2021-11-13 6,675,828,047 73,466,681 $37,761,016,006
2008 2008-04-04 5,832,806,248 87,564,036 $1,518,339,057
2020 2020-09-09 1,051,249,346 95,886,889 $92,234,053,514
2001 2001-02-10 8,319,433,067 54,870,363 $63,283,488,829
2010 2010-05-01 1,684,600,261 4,189,204 $84,737,552,547
2006 2006-06-27 8,875,593,063 61,606,824 $68,181,655,374
2019 2019-04-25 9,608,091,831 29,066,764 $55,365,086,204
2007 2007-03-24 5,914,157,416 67,998,258 $87,941,471,207
2001 2001-11-02 9,018,488,280 25,073,778 $38,998,155,570
2019 2019-11-30 8,987,534,301 70,916,027 $36,002,383,507
2013 2013-06-02 8,316,733,070 54,337,403 $4,227,979,079
2014 2014-11-14 9,586,086,647 31,010,811 $93,939,586,567
2017 2017-10-21 1,412,205,308 35,877,130 $5,772,645,756
2012 2012-04-21 4,101,056,915 66,757,804 $98,155,563,974
2007 2007-04-21 3,256,810 63,558,753 $53,316,048,556
2007 2007-06-29 1,342,015,566 64,202,049 $87,893,363,232
2010 2010-08-31 2,591,245,773 98,850,890 $59,347,220,184
2016 2016-08-20 5,813,396,589 13,666,422 $37,843,512,310
2023 2023-03-25 3,513,704,532 36,958,376 $11,261,486,186
2019 2019-03-25 1,205,809,442 35,457,152 $31,017,090,398
2002 2002-09-15 9,626,377,793 22,757,032 $96,522,223,455
2014 2014-08-08 7,158,346,656 10,718,424 $77,030,942,410
2021 2021-06-02 6,442,954,251 78,696,965 $96,228,489,730
2005 2005-09-23 3,275,942,221 11,273,550 $47,920,546,379
2003 2003-11-07 1,309,085,436 52,803,268 $63,339,051,610
2002 2002-05-26 3,020,262,638 16,000,114 $5,424,108,776
2015 2015-10-25 6,120,420,603 73,230,227 $6,071,295,506
2017 2017-05-16 4,040,310,069 7,519,585 $67,272,662,312
2003 2003-12-09 3,533,948,166 47,799,568 $43,746,729,581
2006 2006-11-21 1,172,132,999 11,979,879 $8,401,812,648
2009 2009-02-05 2,090,015,197 62,619,579 $81,947,218,039
2018 2018-08-30 2,631,512,358 95,460,962 $57,338,300,593
2002 2002-09-21 5,093,939,391 42,604,843 $75,387,707,278
2010 2010-09-03 265,084,458 43,198,090 $39,228,894,613
2022 2022-01-15 7,905,163,148 64,590,266 $81,350,731,502
2006 2006-10-16 5,377,287,906 56,662,772 $22,541,188,108
2021 2021-03-06 7,618,506,484 68,538,315 $9,430,621,662
2020 2020-10-30 8,968,725,784 66,779,004 $97,362,287,078
2005 2005-12-13 7,650,294,438 95,562,884 $65,743,364,671
2004 2004-10-22 5,535,657,466 27,845,106 $30,281,226,713
2006 2006-12-30 2,678,802,080 17,977,059 $55,359,464,865
2010 2010-10-28 4,819,421,982 77,406,520 $40,154,807,941
2019 2019-11-04 4,958,858,164 63,911,297 $54,129,007,474
2007 2007-10-03 2,486,539,572 16,376,538 $53,350,243,130
2017 2017-11-05 5,705,813,619 45,391,036 $83,594,796,607
2021 2021-09-08 4,387,386,799 22,857,018 $75,552,272,031
2018 2018-10-19 6,401,008,475 44,043,950 $19,908,205,677
2006 2006-04-29 7,395,307,543 29,456,209 $81,898,771,700
